country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,date,hour
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",2025-10-03 17:00:00,23.55519,74.44001,CO,18.0,52.0,29.0,2025-10-03,17
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",2025-10-03 17:00:00,23.55519,74.44001,OZONE,20.0,161.0,161.0,2025-10-03,17
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",2025-10-03 17:00:00,27.554793,76.611536,SO2,4.0,46.0,16.0,2025-10-03,17
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",2025-10-03 17:00:00,27.554793,76.611536,OZONE,9.0,62.0,43.0,2025-10-03,17
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2025-10-03 17:00:00,30.736056,76.209694,PM2.5,67.0,123.0,89.0,2025-10-03,17
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2025-10-03 17:00:00,30.736056,76.209694,PM10,51.0,120.0,92.0,2025-10-03,17
India,Punjab,Patiala,"Model Town, Patiala - PPCB",2025-10-03 17:00:00,30.349388,76.366642,NH3,1.0,3.0,3.0,2025-10-03,17
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2025-10-03 17:00:00,26.912329,70.909168,NH3,7.0,23.0,13.0,2025-10-03,17
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2025-10-03 17:00:00,26.912329,70.909168,SO2,3.0,25.0,7.0,2025-10-03,17
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2025-10-03 17:00:00,25.344694,72.626208,PM10,33.0,320.0,132.0,2025-10-03,17
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2025-10-03 17:00:00,25.344694,72.626208,OZONE,3.0,99.0,74.0,2025-10-03,17
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2025-10-03 17:00:00,24.588397,76.172782,PM2.5,17.0,89.0,48.0,2025-10-03,17
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2025-10-03 17:00:00,24.588397,76.172782,CO,26.0,77.0,33.0,2025-10-03,17
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2025-10-03 17:00:00,26.9164092,75.7994901,PM10,57.0,136.0,96.0,2025-10-03,17
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2025-10-03 17:00:00,26.9164092,75.7994901,NH3,16.0,28.0,22.0,2025-10-03,17
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2025-10-03 17:00:00,26.9164092,75.7994901,CO,10.0,68.0,26.0,2025-10-03,17
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2025-10-03 17:00:00,26.786682,75.827928,PM10,51.0,179.0,108.0,2025-10-03,17
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2025-10-03 17:00:00,26.786682,75.827928,NH3,3.0,4.0,4.0,2025-10-03,17
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2025-10-03 17:00:00,26.786682,75.827928,OZONE,8.0,84.0,64.0,2025-10-03,17
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2025-10-03 17:00:00,26.9502929,75.730943,NO2,21.0,59.0,33.0,2025-10-03,17
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2025-10-03 17:00:00,26.902909,75.836858,PM2.5,44.0,84.0,61.0,2025-10-03,17
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2025-10-03 17:00:00,26.902909,75.836858,PM10,50.0,88.0,67.0,2025-10-03,17
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2025-10-03 17:00:00,26.902909,75.836858,SO2,10.0,19.0,15.0,2025-10-03,17
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",2025-10-03 17:00:00,28.018792,73.292658,PM2.5,13.0,193.0,59.0,2025-10-03,17
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",2025-10-03 17:00:00,28.018792,73.292658,SO2,2.0,20.0,8.0,2025-10-03,17
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2025-10-03 17:00:00,26.699557,77.898881,PM10,43.0,98.0,62.0,2025-10-03,17
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2025-10-03 17:00:00,26.699557,77.898881,NH3,6.0,10.0,8.0,2025-10-03,17
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2025-10-03 17:00:00,23.837789,73.714926,PM2.5,42.0,233.0,86.0,2025-10-03,17
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-10-03 17:00:00,28.296139,74.961696,OZONE,31.0,156.0,106.0,2025-10-03,17
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2025-10-03 17:00:00,26.895552,76.334753,NH3,7.0,9.0,8.0,2025-10-03,17
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2025-10-03 17:00:00,26.215415,73.070156,PM2.5,14.0,380.0,108.0,2025-10-03,17
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2025-10-03 17:00:00,26.215415,73.070156,NH3,5.0,18.0,12.0,2025-10-03,17
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",2025-10-03 17:00:00,26.358805,73.047444,NH3,3.0,6.0,4.0,2025-10-03,17
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",2025-10-03 17:00:00,26.358805,73.047444,SO2,2.0,65.0,13.0,2025-10-03,17
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2025-10-03 17:00:00,26.253384,72.976571,PM2.5,12.0,254.0,60.0,2025-10-03,17
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2025-10-03 17:00:00,26.253384,72.976571,NH3,8.0,14.0,11.0,2025-10-03,17
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",2025-10-03 17:00:00,26.506177,77.025989,SO2,1.0,14.0,7.0,2025-10-03,17
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",2025-10-03 17:00:00,26.506177,77.025989,CO,8.0,54.0,20.0,2025-10-03,17
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2025-10-03 17:00:00,24.885261,72.857549,CO,6.0,54.0,23.0,2025-10-03,17
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2025-10-03 17:00:00,29.931624,73.864511,CO,20.0,67.0,58.0,2025-10-03,17
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2025-10-03 17:00:00,26.159933,75.780517,SO2,2.0,27.0,7.0,2025-10-03,17
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",2025-10-03 17:00:00,24.5886166,73.6321397,OZONE,3.0,77.0,60.0,2025-10-03,17
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2025-10-03 17:00:00,25.196024,75.855668,OZONE,4.0,99.0,70.0,2025-10-03,17
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2025-10-03 17:00:00,25.14389,75.821256,PM10,95.0,198.0,128.0,2025-10-03,17
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2025-10-03 17:00:00,25.14389,75.821256,OZONE,16.0,45.0,34.0,2025-10-03,17
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2025-10-03 17:00:00,27.213494,73.734444,NH3,5.0,19.0,11.0,2025-10-03,17
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2025-10-03 17:00:00,27.213494,73.734444,CO,14.0,72.0,33.0,2025-10-03,17
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2025-10-03 17:00:00,25.03636,73.883502,PM2.5,12.0,190.0,63.0,2025-10-03,17
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2025-10-03 17:00:00,25.03636,73.883502,OZONE,4.0,148.0,104.0,2025-10-03,17
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2025-10-03 17:00:00,26.031443,76.359327,PM2.5,8.0,136.0,38.0,2025-10-03,17
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",2025-10-03 17:00:00,27.608912,75.153302,NO2,13.0,62.0,28.0,2025-10-03,17
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2025-10-03 17:00:00,28.108988,75.386577,CO,16.0,44.0,26.0,2025-10-03,17
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2025-10-03 17:00:00,26.268249,73.0193853,SO2,2.0,15.0,6.0,2025-10-03,17
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2025-10-03 17:00:00,26.268249,73.0193853,CO,2.0,82.0,44.0,2025-10-03,17
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2025-10-03 17:00:00,26.268249,73.0193853,OZONE,1.0,88.0,55.0,2025-10-03,17
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",2025-10-03 17:00:00,11.06825,79.07033,SO2,9.0,9.0,9.0,2025-10-03,17
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",2025-10-03 17:00:00,12.8777316,80.0834807,PM10,48.0,79.0,68.0,2025-10-03,17
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",2025-10-03 17:00:00,27.608912,75.153302,OZONE,19.0,79.0,65.0,2025-10-03,17
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2025-10-03 17:00:00,24.885261,72.857549,PM10,25.0,243.0,79.0,2025-10-03,17
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2025-10-03 17:00:00,25.196024,75.855668,PM2.5,20.0,120.0,54.0,2025-10-03,17
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2025-10-03 17:00:00,25.196024,75.855668,SO2,9.0,44.0,17.0,2025-10-03,17
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2025-10-03 17:00:00,25.771061,73.340227,OZONE,10.0,56.0,34.0,2025-10-03,17
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2025-10-03 17:00:00,13.0052189,80.2398125,NO2,13.0,14.0,13.0,2025-10-03,17
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2025-10-03 17:00:00,13.0052189,80.2398125,OZONE,5.0,11.0,9.0,2025-10-03,17
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",2025-10-03 17:00:00,11.0328,77.0349,NH3,2.0,2.0,2.0,2025-10-03,17
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",2025-10-03 17:00:00,11.0328,77.0349,OZONE,4.0,7.0,6.0,2025-10-03,17
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",2025-10-03 17:00:00,10.942451,76.978996,PM2.5,6.0,74.0,42.0,2025-10-03,17
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",2025-10-03 17:00:00,10.942451,76.978996,PM10,34.0,74.0,51.0,2025-10-03,17
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",2025-10-03 17:00:00,11.7637683,79.7499835,PM10,22.0,95.0,47.0,2025-10-03,17
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",2025-10-03 17:00:00,11.7637683,79.7499835,NH3,1.0,9.0,2.0,2025-10-03,17
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",2025-10-03 17:00:00,11.7637683,79.7499835,OZONE,2.0,2.0,2.0,2025-10-03,17
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",2025-10-03 17:00:00,10.358535,77.984321,PM2.5,47.0,97.0,62.0,2025-10-03,17
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",2025-10-03 17:00:00,10.358535,77.984321,NH3,1.0,1.0,1.0,2025-10-03,17
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",2025-10-03 17:00:00,11.4068288,76.7138973,NH3,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",2025-10-03 17:00:00,11.4068288,76.7138973,CO,24.0,27.0,26.0,2025-10-03,17
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",2025-10-03 17:00:00,10.681158,78.741746,PM2.5,31.0,49.0,36.0,2025-10-03,17
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",2025-10-03 17:00:00,10.681158,78.741746,PM10,38.0,62.0,45.0,2025-10-03,17
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",2025-10-03 17:00:00,11.258242,77.552761,PM2.5,25.0,54.0,44.0,2025-10-03,17
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",2025-10-03 17:00:00,11.258242,77.552761,OZONE,10.0,15.0,12.0,2025-10-03,17
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",2025-10-03 17:00:00,10.423417,78.784889,NO2,14.0,22.0,17.0,2025-10-03,17
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",2025-10-03 17:00:00,13.1662,80.2584,NH3,1.0,2.0,1.0,2025-10-03,17
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",2025-10-03 17:00:00,13.1662,80.2584,OZONE,32.0,40.0,34.0,2025-10-03,17
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2025-10-03 17:00:00,13.164544,80.26285,NO2,25.0,40.0,32.0,2025-10-03,17
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",2025-10-03 17:00:00,13.164544,80.26285,SO2,9.0,28.0,18.0,2025-10-03,17
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",2025-10-03 17:00:00,12.9533,80.2357,PM2.5,26.0,58.0,41.0,2025-10-03,17
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",2025-10-03 17:00:00,12.9533,80.2357,SO2,2.0,9.0,6.0,2025-10-03,17
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",2025-10-03 17:00:00,13.1036,80.2909,PM2.5,22.0,52.0,34.0,2025-10-03,17
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",2025-10-03 17:00:00,9.559382,77.948828,PM2.5,34.0,69.0,50.0,2025-10-03,17
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",2025-10-03 17:00:00,9.559382,77.948828,NH3,8.0,8.0,8.0,2025-10-03,17
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",2025-10-03 17:00:00,9.559382,77.948828,SO2,20.0,20.0,20.0,2025-10-03,17
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2025-10-03 17:00:00,17.460103,78.334361,CO,26.0,43.0,32.0,2025-10-03,17
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",2025-10-03 17:00:00,17.470431,78.566959,NH3,5.0,6.0,5.0,2025-10-03,17
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",2025-10-03 17:00:00,17.470431,78.566959,OZONE,35.0,48.0,43.0,2025-10-03,17
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",2025-10-03 17:00:00,12.952707,79.30394,OZONE,1.0,1.0,1.0,2025-10-03,17
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",2025-10-03 17:00:00,11.679111,78.125052,PM10,25.0,164.0,61.0,2025-10-03,17
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",2025-10-03 17:00:00,10.7654824,79.1389968,PM10,47.0,85.0,63.0,2025-10-03,17
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",2025-10-03 17:00:00,8.816428,78.099039,NO2,15.0,20.0,18.0,2025-10-03,17
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",2025-10-03 17:00:00,8.728442,77.6962,PM2.5,18.0,38.0,25.0,2025-10-03,17
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",2025-10-03 17:00:00,8.728442,77.6962,SO2,19.0,20.0,19.0,2025-10-03,17
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",2025-10-03 17:00:00,11.0973603,77.3228673,PM2.5,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",2025-10-03 17:00:00,11.0973603,77.3228673,PM10,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",2025-10-03 17:00:00,11.0973603,77.3228673,SO2,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",2025-10-03 17:00:00,11.0973603,77.3228673,CO,54.0,72.0,66.0,2025-10-03,17
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",2025-10-03 17:00:00,13.4127,80.1081,NH3,3.0,5.0,4.0,2025-10-03,17
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",2025-10-03 17:00:00,12.864618,79.659968,PM10,26.0,88.0,44.0,2025-10-03,17
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",2025-10-03 17:00:00,12.864618,79.659968,NH3,4.0,4.0,4.0,2025-10-03,17
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",2025-10-03 17:00:00,10.96782,78.080882,PM10,24.0,96.0,47.0,2025-10-03,17
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2025-10-03 17:00:00,12.9099161,80.1076538,CO,6.0,34.0,17.0,2025-10-03,17
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",2025-10-03 17:00:00,13.0664,80.2112,PM2.5,24.0,70.0,42.0,2025-10-03,17
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",2025-10-03 17:00:00,12.8777316,80.0834807,NO2,14.0,14.0,14.0,2025-10-03,17
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",2025-10-03 17:00:00,12.8777316,80.0834807,CO,19.0,22.0,20.0,2025-10-03,17
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",2025-10-03 17:00:00,27.169338,78.03582,SO2,27.0,43.0,36.0,2025-10-03,17
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2025-10-03 17:00:00,27.19862,77.92066,PM2.5,13.0,107.0,51.0,2025-10-03,17
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2025-10-03 17:00:00,27.19862,77.92066,CO,12.0,21.0,16.0,2025-10-03,17
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2025-10-03 17:00:00,27.19862,77.92066,OZONE,2.0,7.0,5.0,2025-10-03,17
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2025-10-03 17:00:00,28.964949,77.278761,PM10,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2025-10-03 17:00:00,28.964949,77.278761,CO,84.0,84.0,84.0,2025-10-03,17
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2025-10-03 17:00:00,28.359581,79.414455,PM2.5,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2025-10-03 17:00:00,28.38910936,79.42963708,CO,17.0,38.0,27.0,2025-10-03,17
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2025-10-03 17:00:00,28.406963,77.849831,NH3,12.0,19.0,14.0,2025-10-03,17
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2025-10-03 17:00:00,17.349694,78.451437,NH3,3.0,8.0,5.0,2025-10-03,17
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",2025-10-03 17:00:00,23.8175497,91.2726974,NO2,10.0,38.0,21.0,2025-10-03,17
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2025-10-03 17:00:00,27.23711,78.01936,NO2,11.0,21.0,16.0,2025-10-03,17
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2025-10-03 17:00:00,27.23711,78.01936,CO,7.0,32.0,16.0,2025-10-03,17
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",2025-10-03 17:00:00,27.106972,78.000111,SO2,12.0,19.0,15.0,2025-10-03,17
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",2025-10-03 17:00:00,27.19865833,78.00598056,PM10,84.0,165.0,128.0,2025-10-03,17
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",2025-10-03 17:00:00,17.393559,78.339194,PM2.5,33.0,68.0,64.0,2025-10-03,17
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",2025-10-03 17:00:00,17.393559,78.339194,PM10,92.0,162.0,111.0,2025-10-03,17
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",2025-10-03 17:00:00,17.393559,78.339194,NH3,4.0,4.0,4.0,2025-10-03,17
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",2025-10-03 17:00:00,17.393559,78.339194,OZONE,6.0,86.0,34.0,2025-10-03,17
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",2025-10-03 17:00:00,17.544899,78.486949,NO2,6.0,8.0,7.0,2025-10-03,17
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2025-10-03 17:00:00,17.429398,78.569354,PM2.5,50.0,56.0,53.0,2025-10-03,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",2025-10-03 17:00:00,27.168897,78.37696,NO2,16.0,17.0,17.0,2025-10-03,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",2025-10-03 17:00:00,27.168897,78.37696,NH3,2.0,2.0,2.0,2025-10-03,17
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2025-10-03 17:00:00,27.1594,78.3953,PM10,40.0,121.0,68.0,2025-10-03,17
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2025-10-03 17:00:00,27.1594,78.3953,NH3,2.0,2.0,2.0,2025-10-03,17
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2025-10-03 17:00:00,28.646233,77.358075,CO,60.0,110.0,77.0,2025-10-03,17
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2025-10-03 17:00:00,17.429398,78.569354,CO,40.0,42.0,41.0,2025-10-03,17
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2025-10-03 17:00:00,17.528544,78.286195,OZONE,17.0,18.0,18.0,2025-10-03,17
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",2025-10-03 17:00:00,17.4559458,78.4332152,CO,48.0,109.0,86.0,2025-10-03,17
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2025-10-03 17:00:00,28.557054,77.453663,PM2.5,35.0,254.0,137.0,2025-10-03,17
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2025-10-03 17:00:00,28.557054,77.453663,NO2,40.0,124.0,73.0,2025-10-03,17
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2025-10-03 17:00:00,28.557054,77.453663,CO,6.0,60.0,35.0,2025-10-03,17
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",2025-10-03 17:00:00,28.685382,77.453839,PM2.5,59.0,344.0,258.0,2025-10-03,17
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2025-10-03 17:00:00,17.429398,78.569354,PM10,91.0,95.0,93.0,2025-10-03,17
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",2025-10-03 17:00:00,17.585705,78.126199,NH3,2.0,3.0,2.0,2025-10-03,17
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2025-10-03 17:00:00,26.766433,80.927299,PM10,63.0,169.0,111.0,2025-10-03,17
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2025-10-03 17:00:00,26.766433,80.927299,CO,15.0,46.0,20.0,2025-10-03,17
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2025-10-03 17:00:00,26.766433,80.927299,OZONE,2.0,128.0,100.0,2025-10-03,17
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2025-10-03 17:00:00,26.86812,81.005119,NO2,8.0,10.0,9.0,2025-10-03,17
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2025-10-03 17:00:00,26.906111,80.948222,PM2.5,65.0,334.0,206.0,2025-10-03,17
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2025-10-03 17:00:00,26.90723,80.98579,NH3,4.0,4.0,4.0,2025-10-03,17
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2025-10-03 17:00:00,28.725645,77.749675,PM2.5,26.0,155.0,91.0,2025-10-03,17
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2025-10-03 17:00:00,28.725645,77.749675,PM10,38.0,118.0,95.0,2025-10-03,17
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2025-10-03 17:00:00,25.4547,78.6039,NH3,4.0,4.0,4.0,2025-10-03,17
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2025-10-03 17:00:00,25.4547,78.6039,CO,8.0,16.0,11.0,2025-10-03,17
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2025-10-03 17:00:00,25.4547,78.6039,OZONE,1.0,11.0,7.0,2025-10-03,17
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-03 17:00:00,26.428282,80.327067,NO2,22.0,23.0,22.0,2025-10-03,17
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-03 17:00:00,26.428282,80.327067,CO,24.0,68.0,28.0,2025-10-03,17
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2025-10-03 17:00:00,26.509954,80.249612,NH3,2.0,2.0,2.0,2025-10-03,17
