country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","10-03-2025 17:00:00",19.9591346,73.7788008,NO2,NA,NA,NA
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","10-03-2025 17:00:00",19.9591346,73.7788008,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.090337,73.014232,PM10,53,249,128
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.090337,73.014232,SO2,7,19,12
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.0575752,73.0151367,NO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.02579,73.10297,NH3,4,18,10
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.02579,73.10297,SO2,16,76,30
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","10-03-2025 17:00:00",18.63673,73.82487,PM10,46,126,88
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","10-03-2025 17:00:00",19.0575752,73.0151367,PM2.5,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","10-03-2025 17:00:00",19.265594,76.761463,NO2,10,65,24
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","10-03-2025 17:00:00",21.121801,79.04952,SO2,21,100,36
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","10-03-2025 17:00:00",18.605770,73.749976,OZONE,1,122,83
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","10-03-2025 17:00:00",18.501793,73.927532,PM10,46,232,135
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","10-03-2025 17:00:00",18.501793,73.927532,OZONE,1,132,79
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","10-03-2025 17:00:00",18.5011743,73.8165527,SO2,NA,NA,NA
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","10-03-2025 17:00:00",18.5011743,73.8165527,CO,58,60,60
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","10-03-2025 17:00:00",18.573040,73.927715,PM10,NA,NA,NA
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","10-03-2025 17:00:00",19.26777,72.97182,NO2,23,93,56
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","10-03-2025 17:00:00",19.26777,72.97182,NH3,2,7,4
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","10-03-2025 17:00:00",19.222279,72.957979,NH3,4,8,7
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","10-03-2025 17:00:00",19.222279,72.957979,CO,18,92,34
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","10-03-2025 17:00:00",19.235581,73.159121,CO,4,110,25
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","10-03-2025 17:00:00",18.547056,73.826908,PM10,26,83,64
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","10-03-2025 17:00:00",18.547056,73.826908,NH3,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","10-03-2025 17:00:00",18.547056,73.826908,OZONE,2,134,96
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","10-03-2025 17:00:00",18.664282,73.763966,PM10,73,156,115
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","10-03-2025 17:00:00",24.8207389,93.9423085,CO,6,6,6
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","10-03-2025 17:00:00",25.5803419,91.8942571,PM2.5,88,342,204
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","10-03-2025 17:00:00",19.4458210,72.7988231,PM2.5,41,123,74
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","10-03-2025 17:00:00",19.4458210,72.7988231,SO2,1,39,12
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","10-03-2025 17:00:00"," 16.5038",74.3623,PM2.5,59,191,97
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","10-03-2025 17:00:00"," 16.5038",74.3623,PM10,96,213,137
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","10-03-2025 17:00:00",18.547056,73.826908,PM2.5,28,66,52
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","10-03-2025 17:00:00",17.6336264,75.9132495,NH3,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","10-03-2025 17:00:00"," 16.5038",74.3623,OZONE,3,88,69
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","10-03-2025 17:00:00",20.832874,85.104082,SO2,3,18,8
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","10-03-2025 17:00:00",20.832874,85.104082,CO,70,105,96
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","10-03-2025 17:00:00",21.51161,86.89088,SO2,4,8,5
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","10-03-2025 17:00:00",22.1166054,85.3945546,NH3,3,5,4
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","10-03-2025 17:00:00",21.941841,86.728318,PM2.5,65,124,89
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","10-03-2025 17:00:00",22.220833,84.809444,PM2.5,124,336,237
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","10-03-2025 17:00:00",22.220833,84.809444,NO2,3,9,6
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","10-03-2025 17:00:00",22.24500000,84.88111111,PM10,63,120,97
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","10-03-2025 17:00:00",21.606865,85.510538,PM10,71,144,89
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","10-03-2025 17:00:00",21.606865,85.510538,NO2,19,21,19
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","10-03-2025 17:00:00",23.7176342,92.7192841,PM10,48,131,84
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","10-03-2025 17:00:00",23.7176342,92.7192841,OZONE,2,9,7
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","10-03-2025 17:00:00",25.6635413,94.0989878,NO2,3,5,4
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","10-03-2025 17:00:00",25.6635413,94.0989878,SO2,56,58,57
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","10-03-2025 17:00:00",21.941841,86.728318,CO,32,70,59
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","10-03-2025 17:00:00",20.240790,85.836784,NO2,9,36,18
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","10-03-2025 17:00:00",21.8004996,83.8396977,PM10,67,172,126
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","10-03-2025 17:00:00",21.8004996,83.8396977,NO2,10,11,10
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","10-03-2025 17:00:00",20.94185,86.11510,PM2.5,65,143,98
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","10-03-2025 17:00:00","20.48891     ","85.84768     ",OZONE,22,145,94
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","10-03-2025 17:00:00",20.34652,85.81630,OZONE,3,117,84
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","10-03-2025 17:00:00",20.34652,85.81630,SO2,2,6,4
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","10-03-2025 17:00:00","30.736056 ",76.209694,OZONE,10,40,21
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","10-03-2025 17:00:00",30.9028,75.8086,CO,32,98,49
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","10-03-2025 17:00:00",30.649961,76.331442,PM2.5,2,96,25
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","10-03-2025 17:00:00",30.649961,76.331442,PM10,2,103,27
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","10-03-2025 17:00:00",30.649961,76.331442,NO2,23,29,26
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","10-03-2025 17:00:00",30.649961,76.331442,SO2,9,11,10
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","10-03-2025 17:00:00",30.649961,76.331442,OZONE,46,54,48
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","10-03-2025 17:00:00",25.106006,76.469948,NO2,10,34,20
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","10-03-2025 17:00:00",27.215415,77.50873,NO2,7,50,21
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","10-03-2025 17:00:00",27.215415,77.50873,NH3,2,16,8
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","10-03-2025 17:00:00",25.339605,74.618883,OZONE,1,81,61
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","10-03-2025 17:00:00",28.194909,76.862296,PM10,68,192,142
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","10-03-2025 17:00:00",11.9309,79.8027,PM2.5,22,54,35
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","10-03-2025 17:00:00",11.9309,79.8027,OZONE,23,50,33
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","10-03-2025 17:00:00",31.620000,74.876512,PM10,52,108,91
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","10-03-2025 17:00:00",20.9360711,85.1707021,NO2,21,34,27
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","10-03-2025 17:00:00",21.869985,85.167016,PM2.5,30,115,66
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","10-03-2025 17:00:00",23.555190,74.440010,CO,18,52,29
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","10-03-2025 17:00:00",23.555190,74.440010,OZONE,20,161,161
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","10-03-2025 17:00:00",27.554793,76.611536,SO2,4,46,16
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","10-03-2025 17:00:00",27.554793,76.611536,OZONE,9,62,43
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","10-03-2025 17:00:00","30.736056 ",76.209694,PM2.5,67,123,89
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","10-03-2025 17:00:00","30.736056 ",76.209694,PM10,51,120,92
India,Punjab,Patiala,"Model Town, Patiala - PPCB","10-03-2025 17:00:00",30.349388,76.366642,NH3,1,3,3
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","10-03-2025 17:00:00",26.912329,70.909168,NH3,7,23,13
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","10-03-2025 17:00:00",26.912329,70.909168,SO2,3,25,7
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","10-03-2025 17:00:00",25.344694,72.626208,PM10,33,320,132
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","10-03-2025 17:00:00",25.344694,72.626208,OZONE,3,99,74
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","10-03-2025 17:00:00",24.588397,76.172782,PM2.5,17,89,48
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","10-03-2025 17:00:00",24.588397,76.172782,CO,26,77,33
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","10-03-2025 17:00:00",26.9164092,75.7994901,PM10,57,136,96
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","10-03-2025 17:00:00",26.9164092,75.7994901,NH3,16,28,22
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","10-03-2025 17:00:00",26.9164092,75.7994901,CO,10,68,26
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","10-03-2025 17:00:00",26.786682,75.827928,PM10,51,179,108
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","10-03-2025 17:00:00",26.786682,75.827928,NH3,3,4,4
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","10-03-2025 17:00:00",26.786682,75.827928,OZONE,8,84,64
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","10-03-2025 17:00:00",26.9502929,75.730943,NO2,21,59,33
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","10-03-2025 17:00:00",26.902909,75.836858,PM2.5,44,84,61
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","10-03-2025 17:00:00",26.902909,75.836858,PM10,50,88,67
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","10-03-2025 17:00:00",26.902909,75.836858,SO2,10,19,15
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","10-03-2025 17:00:00",28.018792,73.292658,PM2.5,13,193,59
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","10-03-2025 17:00:00",28.018792,73.292658,SO2,2,20,8
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","10-03-2025 17:00:00",26.699557,77.898881,PM10,43,98,62
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","10-03-2025 17:00:00",26.699557,77.898881,NH3,6,10,8
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","10-03-2025 17:00:00",23.837789,73.714926,PM2.5,42,233,86
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","10-03-2025 17:00:00",28.296139,74.961696,OZONE,31,156,106
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","10-03-2025 17:00:00",26.895552,76.334753,NH3,7,9,8
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","10-03-2025 17:00:00",26.215415,73.070156,PM2.5,14,380,108
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","10-03-2025 17:00:00",26.215415,73.070156,NH3,5,18,12
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","10-03-2025 17:00:00",26.358805,73.047444,NH3,3,6,4
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","10-03-2025 17:00:00",26.358805,73.047444,SO2,2,65,13
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","10-03-2025 17:00:00",26.253384,72.976571,PM2.5,12,254,60
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","10-03-2025 17:00:00",26.253384,72.976571,NH3,8,14,11
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","10-03-2025 17:00:00",26.506177,77.025989,SO2,1,14,7
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","10-03-2025 17:00:00",26.506177,77.025989,CO,8,54,20
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","10-03-2025 17:00:00",24.885261,72.857549,CO,6,54,23
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","10-03-2025 17:00:00",29.931624,73.864511,CO,20,67,58
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","10-03-2025 17:00:00",26.159933,75.780517,SO2,2,27,7
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","10-03-2025 17:00:00",24.5886166,73.6321397,OZONE,3,77,60
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","10-03-2025 17:00:00",25.196024,75.855668,OZONE,4,99,70
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","10-03-2025 17:00:00",25.14389,75.821256,PM10,95,198,128
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","10-03-2025 17:00:00",25.14389,75.821256,OZONE,16,45,34
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","10-03-2025 17:00:00",27.213494,73.734444,NH3,5,19,11
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","10-03-2025 17:00:00",27.213494,73.734444,CO,14,72,33
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","10-03-2025 17:00:00",25.036360,73.883502,PM2.5,12,190,63
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","10-03-2025 17:00:00",25.036360,73.883502,OZONE,4,148,104
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","10-03-2025 17:00:00",26.031443,76.359327,PM2.5,8,136,38
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","10-03-2025 17:00:00",27.608912,75.153302,NO2,13,62,28
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","10-03-2025 17:00:00",28.108988,75.386577,CO,16,44,26
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","10-03-2025 17:00:00",26.268249,73.0193853,SO2,2,15,6
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","10-03-2025 17:00:00",26.268249,73.0193853,CO,2,82,44
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","10-03-2025 17:00:00",26.268249,73.0193853,OZONE,1,88,55
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","10-03-2025 17:00:00",11.06825,79.07033,SO2,9,9,9
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","10-03-2025 17:00:00",12.8777316,80.0834807,PM10,48,79,68
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","10-03-2025 17:00:00",27.608912,75.153302,OZONE,19,79,65
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","10-03-2025 17:00:00",24.885261,72.857549,PM10,25,243,79
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","10-03-2025 17:00:00",25.196024,75.855668,PM2.5,20,120,54
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","10-03-2025 17:00:00",25.196024,75.855668,SO2,9,44,17
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","10-03-2025 17:00:00",25.771061," 73.340227",OZONE,10,56,34
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","10-03-2025 17:00:00",13.0052189,80.2398125,NO2,13,14,13
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","10-03-2025 17:00:00",13.0052189,80.2398125,OZONE,5,11,9
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","10-03-2025 17:00:00",11.0328,77.0349,NH3,2,2,2
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","10-03-2025 17:00:00",11.0328,77.0349,OZONE,4,7,6
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","10-03-2025 17:00:00",10.942451,76.978996,PM2.5,6,74,42
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","10-03-2025 17:00:00",10.942451,76.978996,PM10,34,74,51
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","10-03-2025 17:00:00",11.7637683,79.7499835,PM10,22,95,47
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","10-03-2025 17:00:00",11.7637683,79.7499835,NH3,1,9,2
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","10-03-2025 17:00:00",11.7637683,79.7499835,OZONE,2,2,2
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","10-03-2025 17:00:00",10.358535,77.984321,PM2.5,47,97,62
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","10-03-2025 17:00:00",10.358535,77.984321,NH3,1,1,1
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","10-03-2025 17:00:00",11.4068288,76.7138973,NH3,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","10-03-2025 17:00:00",11.4068288,76.7138973,CO,24,27,26
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","10-03-2025 17:00:00",10.681158,78.741746,PM2.5,31,49,36
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","10-03-2025 17:00:00",10.681158,78.741746,PM10,38,62,45
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","10-03-2025 17:00:00",11.258242,77.552761,PM2.5,25,54,44
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","10-03-2025 17:00:00",11.258242,77.552761,OZONE,10,15,12
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","10-03-2025 17:00:00",10.423417,78.784889,NO2,14,22,17
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","10-03-2025 17:00:00",13.1662,80.2584,NH3,1,2,1
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","10-03-2025 17:00:00",13.1662,80.2584,OZONE,32,40,34
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","10-03-2025 17:00:00",13.164544,80.26285,NO2,25,40,32
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","10-03-2025 17:00:00",13.164544,80.26285,SO2,9,28,18
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","10-03-2025 17:00:00",12.9533,80.2357,PM2.5,26,58,41
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","10-03-2025 17:00:00",12.9533,80.2357,SO2,2,9,6
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","10-03-2025 17:00:00",13.1036,80.2909,PM2.5,22,52,34
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","10-03-2025 17:00:00",9.559382,77.948828,PM2.5,34,69,50
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","10-03-2025 17:00:00",9.559382,77.948828,NH3,8,8,8
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","10-03-2025 17:00:00",9.559382,77.948828,SO2,20,20,20
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","10-03-2025 17:00:00",17.460103,78.334361,CO,26,43,32
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","10-03-2025 17:00:00",17.470431,78.566959,NH3,5,6,5
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","10-03-2025 17:00:00",17.470431,78.566959,OZONE,35,48,43
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB","10-03-2025 17:00:00",12.952707,79.30394,OZONE,1,1,1
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","10-03-2025 17:00:00",11.679111,78.125052,PM10,25,164,61
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","10-03-2025 17:00:00",10.7654824,79.1389968,PM10,47,85,63
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","10-03-2025 17:00:00","8.816428 ",78.099039,NO2,15,20,18
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","10-03-2025 17:00:00",8.728442,77.6962,PM2.5,18,38,25
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","10-03-2025 17:00:00",8.728442,77.6962,SO2,19,20,19
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","10-03-2025 17:00:00",11.0973603,77.3228673,PM2.5,NA,NA,NA
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","10-03-2025 17:00:00",11.0973603,77.3228673,PM10,NA,NA,NA
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","10-03-2025 17:00:00",11.0973603,77.3228673,SO2,NA,NA,NA
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","10-03-2025 17:00:00",11.0973603,77.3228673,CO,54,72,66
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","10-03-2025 17:00:00",13.4127,80.1081,NH3,3,5,4
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","10-03-2025 17:00:00",12.864618,79.659968,PM10,26,88,44
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","10-03-2025 17:00:00",12.864618,79.659968,NH3,4,4,4
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","10-03-2025 17:00:00",10.967820,78.080882,PM10,24,96,47
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","10-03-2025 17:00:00",12.9099161,80.1076538,CO,6,34,17
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","10-03-2025 17:00:00",13.0664,"80.2112 ",PM2.5,24,70,42
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","10-03-2025 17:00:00",12.8777316,80.0834807,NO2,14,14,14
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","10-03-2025 17:00:00",12.8777316,80.0834807,CO,19,22,20
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","10-03-2025 17:00:00",27.169338,78.03582,SO2,27,43,36
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","10-03-2025 17:00:00",27.19862,77.92066,PM2.5,13,107,51
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","10-03-2025 17:00:00",27.19862,77.92066,CO,12,21,16
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","10-03-2025 17:00:00",27.19862,77.92066,OZONE,2,7,5
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","10-03-2025 17:00:00",28.964949,77.278761,PM10,NA,NA,NA
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","10-03-2025 17:00:00",28.964949,77.278761,CO,84,84,84
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","10-03-2025 17:00:00",28.359581,79.414455,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","10-03-2025 17:00:00",28.38910936,79.42963708,CO,17,38,27
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","10-03-2025 17:00:00",28.406963,77.849831,NH3,12,19,14
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","10-03-2025 17:00:00",17.349694,78.451437,NH3,3,8,5
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","10-03-2025 17:00:00",23.8175497,91.2726974,NO2,10,38,21
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","10-03-2025 17:00:00",27.23711,78.01936,NO2,11,21,16
